DOI,Title,Authors,Journal,Year,Abstract,ResearchRabbitId,Cited By,References,PubMedId
10.3851/IMP3063,"ABCC4, ABCC5 and SLC28A1 Polymorphisms: Host Genome on Responses of Chronic Hepatitis B Patients with Entecavir Treatment","Man Yuan, Wenzhen Wang, Han Chen, Jiajie Lu, Min He, Cong Liu, Hong Tang, Lichun Wang",Antiviral therapy,2016,"Background Nucleoside drug transporter polymorphisms play a significant role in patient responses to drugs. The aim was to investigate the effect of multi-drug resistance protein 4, multi-drug resistance protein 5 and human concentrative nucleoside transporter 1 gene polymorphisms on the response to entecavir treatment in chronic hepatitis B patients. Methods A total of 324 chronic HBV treatment-naive Chinese Han patients treated with entecavir 0.5 mg daily for 1 year were enrolled. Patients were divided into a response group and non-response group according to the decline of HBV DNA levels. A multiplex SNaPshot single-base extension method was designed for genotyping. Results The rs3751333GG genotype of multi-drug resistance protein 4 was significantly different between the response group and non-response group at 6 and 12 months (P=0.005 and P=0.019, respectively). Multivariate analysis showed that the rs37751333GG genotype was significantly associated with responses at 6 and 12 months (odds ratio 2.630, 95% CI 1.391, 4.974, P=0.003; odds ratio 2.968, 95% CI 1.416, 6.221, P=0.004). Conclusions The multi-drug resistance protein 4 variant was significantly associated with HBV DNA level suppression in chronic hepatitis B patients treated with entecavir, and therefore, patients with the rs3751333GG genotype might respond better to entecavir in the Chinese Han population.",f971a305-4b6f-4d36-9563-ebde2ad5916e,6,33,https://pubmed.ncbi.nlm.nih.gov/27354267
10.1016/J.JNEUROIM.2010.07.003,Association to the Glypican-5 gene in multiple sclerosis.,"Åslaug Rudjord Lorentzen, Espen Melum, Eva Ellinghaus, C. Smestad, Inger‐Lise Mero, Jan Aarseth, Kjell–Morten Myhr, Elisabeth Gulowsen Celius, Benedicte A. Lie, Tom H. Karlsen, Andre Franke, Hanne F. Harbo",Journal of Neuroimmunology,2010,"Multiple sclerosis (MS) is an inflammatory, demyelinating disease affecting the central nervous system. MS-associated variants have been reported at both HLA and non-HLA loci, the latter including chromosome 13q31-32 and the Glypican-5 and Glypican-6 genes. In order to further explore the 13q31-32 region in MS, we genotyped 33 SNPs in 1355 Norwegian MS patients and 1446 Norwegian controls. An intronic SNP in the Glypican-5 gene (rs9523787) showed association with MS (p(corr)=0.006). Thus, this study supports that MS susceptibility at 13q31-32 may localize to the Glypican-5 gene, which should lead to further fine-mapping, replication and functional studies of this gene.",ffca05a3-9a4d-44f3-95fa-2116e5ccebac,21,27,https://pubmed.ncbi.nlm.nih.gov/20692050
10.1016/J.LFS.2019.06.015,"Multidrug resistance-associated protein 4 in pharmacology: Overview of its contribution to pharmacokinetics, pharmacodynamics and pharmacogenetics.","Joseph Berthier, Hélène Arnion, Franck Saint‐Marcoux, Nicolas Picard",Life Sciences,2019,"MRP4 is an ABC membrane transporter involved in clinical outcomes as it is located in many tissues that manages the transport and the elimination of many drugs. This review explores the implication of MRP4 in clinical pharmacology and the importance of its genetic variability. Although there is no specific recommendation regarding the study of MRP4 in drug development, it should be considered when drugs are eliminated by the kidney or liver or when drug-drug interactions are expected.",d344e7a9-98f2-4e80-8461-b659d299acfc,33,83,https://pubmed.ncbi.nlm.nih.gov/31176778
(missing DOI),Multidrug resistance protein 4 (MRP4) polymorphisms impact the 6-mercaptopurine dose tolerance during maintenance therapy in Japanese childhood acute …,"Y Tanaka, A Manabe, H Fukushima, R Suzuki…",The …,2015,Multidrug resistance protein 4 (MRP4) is involved in the efflux of nucleoside derivatives and has a role in the determination of drug sensitivity. We investigated the relationship between …,8b99db03-c4a2-4c21-8276-58488dc094fe,0,0,(missing PubMedId)
(missing DOI),Analyzing Genetic Variants Related to 5-FU and Capecitabine Toxicity,Justin Kritzinger,(missing journal),2018,"Chemotherapy   regimens   containing   5-­fluorouracil   (5-­FU)   or   the   oral   pro-­drug capecitabine   are   often   used   to   treat   colorectal   cancer   patients.   Unfortunately,   toxicity resulting  from  inappropriate  dosing  occurs  in  approximately  33%  of  patients.  Currently, select  polymorphisms  in  the  dihydropyrimidine  dehydrogenase  (DPD)  gene  (DPYD)  are used  to  predict  the  occurrence  of  toxicity  and  to  guide  dose  reductions.  As  a  vital  enzyme involved  in  the  metabolism  of  5-­FU  to  inactive  metabolites,  DPD  has  been  the  focus  of studies  related  to  5-­FU  toxicity.  However,  patients  lacking  these  variants  still  experience toxic  reactions  to  fluoropyrimidine  treatments.  Here,  we  examined  variants  in  12  genes within   the   metabolic   pathway   of   5-­FU   and   capecitabine,   and   investigated   potentially deleterious  DPYD  polymorphisms  that  may  contribute   to   toxicity.  These  genes   include various  transporters  involved  in  the  efflux  of  toxic  fluoropyrimidines,  drug  target  enzymes, and  enzymes  involved  in  the  catabolism  of  5-­FU  and  capecitabine.  Using  next  generation sequencing,  69  colorectal  cancer  patients  had  targeted  regions  sequenced  within  the  12 genes.  Subjects  were  initially  characterized  based  on  DPYD  genotypes  (those  containing the  SNPs  predicting   toxicity,  and   those  without).  The  cohort   lacking   the  known  DPYD variants   were   subsequently   further   characterized   based   on   those   who   experienced adverse  reactions  (ARs)  to  therapy  and  those  who  did  not.  CADD,  Polyphen,  and  SIFT  in silico  prediction  tools  were  used  to  identify  potentially  deleterious  variants.  More  predicted deleterious  variants  were  identified  exclusively  within  the  AR  cohort  than  the  no  reaction cohort.   We   propose   several   polymorphisms   within   multiple   genes   that   could   have contributed  to  toxicity  seen  within  both  DPYD  genotype  cohorts.  In  order  to  create  a  more comprehensive  screening  technique,   it   is  essential   to  further   investigate  the  role  these",f095d4f9-5c76-41fd-b6cc-fc07cada66a5,0,21,(missing PubMedId)
10.29090/PSA.2026.01.25.5153,Impact of NUDT15 polymorphisms on myelosuppression in Thai patients with autoimmune diseases undergoing azathioprine therapy,"Kanyarat Khaeso,  Chingching Foocharoen,  Ajanee Mahakkanukrauh,  Chinadol Wanitpongpun,  Siraphop Suwannaroj,  Nontaya Nakkam,  Suda Vannaprasaht,  Areerat Dornsena,  Wichittra Tassaneeyakul",Pharmaceutical Sciences Asia,2026,"Azathioprine (AZA) is an immunosuppressive drug widely used to treat autoimmune diseases but poses a significant risk of myelosuppression. Genetic polymorphisms affecting AZA metabolism, particularly in nucleoside diphosphate-linked moiety X-type motif 15 (NUDT15), thiopurine S-methyltransferase (TPMT), inosine triphosphatase (ITPA), and ATP-binding cassette sub-family C member 4 (ABCC4), may influence this risk. This study aimed to evaluate the impact of NUDT15, TPMT, ITPA, ABCC4 polymorphisms on AZA-induced myelosuppression in Thai patients with autoimmune diseases. A total of 125 Thai patients receiving AZA were enrolled. Genotyping of NUDT15, TPMT, ITPA, and ABCC4 polymorphisms was performed, and phenotypes were inferred from genotype data. Clinical and laboratory parameters were monitored for one year following AZA initiation. Among 125 patients, 19 (15.2%) developed AZA-induced leukopenia. NUDT15 polymorphisms showed the strongest association with leukopenia risk. Intermediate metabolizer (IM) and poor metabolizer (PM) phenotypes of NUDT15 were significantly associated with increased leukopenia risk, with odds ratios of 8.57 (95% CI 2.37–31.07, P = 0.001) and 30.00 (95% CI 2.82–319.20, P = 0.005) compared with the normal metabolizer (NM). No significant associations were observed for TPMT, ITPA, or ABCC4 polymorphisms. Patients with IM NUDT15 exhibited significantly lower final white blood cell counts and required lower average AZA doses. Therefore, NUDT15 polymorphisms are key determinants of AZA-induced leukopenia in Thai patients. Early identification of NUDT15 polymorphism allows personalized dosing strategies, reducing the risk of AZA-induced myelosuppression.",7fffdb7f-8384-40fc-9e7c-0b5a6725443a,0,0,(missing PubMedId)
10.1111/BCPT.13284,Association between genetic polymorphisms of SLCO1B1 and susceptibility to methimazole‐induced liver injury,"Shasha Jin, Xuesong Li, Yujuan Fan, Xiaofang Fan, Yu Dai, Hai‐Shu Lin, Weimin Cai, Jialin Yang, Xiaoqiang Xiang",Basic & clinical pharmacology & toxicology,2019,"Methimazole (MMI) has been used in the therapy of Grave's disease (GD) since 1954, and drug‐induced liver injury (DILI) is one of the most deleterious side effects. Genetic polymorphisms of drug‐metabolizing enzymes and drug transporters have been associated with drug‐induced hepatotoxicity in many cases. The aim of this study was to investigate genetic susceptibility of the drug‐metabolizing enzymes and drug transporters to the MMI‐DILI. A total of 44 GD patients with MMI‐DILI and 118 GD patients without MMI‐DILI development were included in the study. Thirty‐three single nucleotide polymorphisms (SNPs) in twenty candidate genes were genotyped. We found that rs12422149 of SLCO2B1, rs2032582_AT of ABCB1, rs2306283 of SLCO1B1 and rs4148323 of UGT1A1 exhibited a significant association with MMI‐DILI; however, no significant difference existed after Bonferroni correction. Haplotype analysis showed that the frequency of SLCO1B1*1a (388A521T) was significantly higher in MMI‐DILI cases than that in the control group (OR = 2.21, 95% CI = 1.11‐4.39, P = 0.023), while the frequency of SLCO1B1*1b (388G521T) was significantly higher in the control group (OR = 0.52, 95% CI = 0.29‐0.93, P = 0.028). These results suggested that genetic polymorphisms of SLCO1B1 were associated with susceptibility to MMI‐DILI. The genetic polymorphism of SLCO1B1 may be important predisposing factors for MMI‐induced hepatotoxicity.",342ed0f3-1a77-4e3c-bf07-fcea9511de52,23,78,https://pubmed.ncbi.nlm.nih.gov/31240859
10.1111/BCP.14339,Effects of various genetic polymorphisms on thiopurine treatment‐associated outcomes for Korean patients with Crohn's disease,"Rihwa Choi, M Lee, Kyunga Kim, Sun‐Young Baek, Tae Jun Kim, Sung Noh Hong, Young‐Ho Kim, Soo‐Youn Lee",British Journal of Clinical Pharmacology,2020,This study explores the effects of various genetic polymorphisms in candidate genes on thiopurine metabolism and toxicity in adult patients with Crohn's disease in Korea.,63a2e618-d184-4d5a-b114-b2eb0c5d31e7,14,36,https://pubmed.ncbi.nlm.nih.gov/32372428
10.1097/FPC.0000000000000474,PharmGKB summary: acyclovir/ganciclovir pathway,"Maud Maillard, Li Gong, Rina Nishii, Jun J. Yang, Michelle Whirl‐Carrillo, Teri E. Klein",Pharmacogenetics & Genomics,2022,"Department of Pharmaceutical Sciences, St. Jude Children’s Research Hospital, Memphis, Tennessee and Departments of Biomedical Data Science and Medicine (BMIR), Stanford University, Stanford, California, USA Correspondence to Teri E. Klein, PhD, Department of Biomedical Data Science, Stanford University, 443 Via Ortega, Room 213, Stanford, CA 94305, USA Tel: +1 650 725 0659; e-mail: feedback@pharmgkb.org",0a674849-c91b-4bde-b62d-24b49c50f934,8,90,https://pubmed.ncbi.nlm.nih.gov/35665708
10.1136/JMG.2010.086611,Genome-wide linkage and association mapping identify susceptibility alleles in ABCC4 for Kawasaki disease,"Chiea Chuen Khor, Sonia Dávila, Chisato Shimizu, S. Sheng, Tsukasa Matsubara, Yasuo Suzuki, Jane W. Newburger, Annette L. Baker, David Burgner, Willemijn B. Breunis, Taco Kuijpers, Victoria Wright, Michael Levin, Martin L. Hibberd, Jane C. Burns",Journal of Medical Genetics,2011,"BACKGROUND: Kawasaki disease (KD) is a self limited vasculitis in which host genetics plays a prominent role. To further the understanding of the role of host genetics in KD, a three-stage genetic study was conducted that began with a family linkage study and ultimately involved more than 3000 individuals to identify new genetic contributions to KD susceptibility. METHODS AND RESULTS: A 26-family linkage study followed by fine mapping was performed in a cohort of 1284 KD subjects and their family members (total 3248 individuals). Suggestive evidence of disease linkage (logarithm of odds (LOD) ≥3.0, p<1.00×10(-4)) was found for five genomic locations (Chr 3q, 4q, 10p, 13q, 21q). Two of these loci (Chr 4q and Chr 13q) overlapped with validated findings from a recent KD genome-wide association study. Fine mapping analysis revealed three single nucleotide polymorphisms (SNPs) in ATP-binding cassette, subfamily C, member 4 (ABCC4) underlying the Chr 13q linkage peak showing evidence of association to KD (lowest p=8.82×10(-5); combined OR 2.00, 95% CI 1.41 to 2.83). ABCC4 is a multifunctional cyclic nucleotide transporter that stimulates the migratory capacity of dendritic cells. It is also a mediator of prostaglandin efflux from human cells and is inhibited by non-steroidal anti-inflammatory medications such as aspirin. CONCLUSION: These genetic data suggest that ABCC4 could play a fundamental role in KD pathogenesis with effects on immune activation and vascular response to injury.",fd3288e9-0a10-4867-88f2-9c37fa139c7f,63,20,https://pubmed.ncbi.nlm.nih.gov/21571869
10.1109/BIBM49941.2020.9313337,Epistasis Detection using Heterogeneous Bio-molecular Network,"Huiling Zhang, Jun Wang, Guoxian Yu, Lizhen Cui, Maozu Guo",2020 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),2020,"Detecting epistasis between single nucleotide poly-morphisms (SNPs) is crucial to explain the missing heritability of complex diseases in genome-wide association studies (GWAS). Many methods have been proposed for detecting SNP interactions, most of them only focus on reducing search space but ignore the relations of SNP with other bio-molecules. In this paper, we proposed a heterogeneous molecular network based method called EpiNet to detect high-order SNP interactions. EpiNet firstly uses samples (case/control) data to construct an SNP statistical network to capture the SNP distribution information in samples. In addition, EpiNet applies meta-path based similarity search in a heterogeneous molecular network composed with SNPs, genes, lncRNAs, miRNAs and diseases to construct an SNP relational network, which mines diverse associations between molecules and diseases to supplement the SNP statistical network and search the most associated SNPs. Next, EpiNet combines the two networks to get a composite SNP network, utilizes modularity based clustering to group all SNPs into different clusters and finally detects SNP interactions within each cluster. Simulation experiments on two-locus and three-locus disease models show that EpiNet has a better performance than competitive methods, even without the heterogeneous network. It also shows expressive power to identify high-order SNP interactions from real WTCCC breast cancer data.",e6dc8528-ecc3-4603-875c-e47dc9ef17bb,2,53,(missing PubMedId)
10.1080/14622416.2025.2580267,Glaucoma diagnosis and treatment in the era of precision medicine.,"Mercè Brunet, Elena Milla",Pharmacogenomics (London),2025,"Glaucoma is a chronic, degenerative eye disease for which personalized diagnostic and therapeutic biomarkers are still lacking. Precision medicine offers a promising strategy to improve glaucoma management, and pharmacogenomics may play a key role in optimizing treatment response, minimizing side effects, and enhancing adherence. Advances in genetics have introduced potential tools such as polygenic risk scores (PRS) for adult-onset glaucoma and CRISPR/Cas9 for early-onset monogenic forms. Although still in its early stages, pharmacogenetic research in glaucoma has identified several genetic variants that may influence drug efficacy and security. Notably, single nucleotide polymorphisms in genes such as PTGFR, ADRB2 and CYP2D6 have been associated with varied responses to beta-blockers and prostaglandin analogues. Other candidate genes include ABCB1, SLCO2A1, AFAP1, and ADRB1, though findings remain preliminary. Despite the appeal of genetically guided therapy, broader implementation in clinical practice requires larger, multicenter validation studies, functional analysis of variants, and consensus on actionable biomarkers. Until then, early diagnosis, adherence, and timely treatment remain the pillars of glaucoma care. This narrative review provides an updated overview of the current evidence, knowledge gaps, and future directions in the pharmacogenomics of glaucoma.",213eefdc-9753-4077-9024-c23e840b5e80,1,118,https://pubmed.ncbi.nlm.nih.gov/41147667
(missing DOI),"Impact of NR1I2, adenosine triphosphate–binding cassette transporters genetic polymorphisms on the pharmacokinetics of ginsenoside compound K in …","L Zhou, L Chen, Y Wang, J Huang, G Yang…",Journal of Ginseng …,2019,"Background Ginsenoside compound K (CK) is a promising drug candidate for rheumatoid arthritis. This study examined the impact of polymorphisms in NR1I2, adenosine triphosphate–…",dc1f8bd5-d1fb-45ae-a5dc-7117d5212d20,0,0,(missing PubMedId)
10.1371/JOURNAL.PONE.0055197,ABCB1 Variation and Treatment Response in AIDS Patients: Initial Results of the Henan Cohort,"Peng Zhu, Qian Zhu, Yilei Zhang, Xuejun Ma, Zizhao Li, Jie Li, Jiazhong Chen, Le Luo, Huijun Z. Ring, Brian Z. Ring, Li Su",PLoS ONE,2013,"HIV/AIDS has the highest mortality among infectious diseases in China. In ongoing efforts to alleviate this crisis, the national government has placed great emphasis on efforts in Henan province where HIV-infected former plasma donors in the 1990s contributed to AIDS becoming a public health crisis. Concomitant with a national initiative focusing the use of phamacogenetics for the better prediction of treatment response, we studied genetic variants with known pharmacokinetic phenotypes in a set of 298 HAART-treated (highly active antiretroviral therapy) patients infected with HIV from the Henan cohort. We measured the association of response to treatment, assessed as changes in CD4+ T cell counts after antiretroviral therapy, of five polymorphisms in four genes (CYP2B6, ABCB1/MDR1, ABCG2, and ABCC4) in which variation has been suggested to affect the pharmacokinetics of drugs commonly employed to treat HIV/AIDS. We show that genotyping for ABCB1 variations (rs1045642 and rs2032582) may help predict HIV treatment response. We found variations in this gene have a significant association with outcome as measured by CD4+ T cell counts in a discovery subset (N = 197; odds ratio (OR) = 1.58; 95% CI 1.02–2.45), these results were confirmed in a validation subset of the cohort (N = 78; OR = 2.81; 95% CI 1.32–5.96). Exploratory analysis suggests that this effect may be specific to NVP (nevirapine) or 3TC (lamivudine) response. This publication represents the first genetic analysis in a continuing effort to study and assist the patients in a very large, unique, and historically significant HIV-AIDS cohort. Genotyping of AIDS patients for ABCB1 variation may help predict outcome and potentially could help guide treatment strategies.",7b18fede-5a42-4306-9707-1291e72c4ce8,20,29,https://pubmed.ncbi.nlm.nih.gov/23372834
10.1136/BMJDRC-2023-003769,Landscape of pharmacogenetic variants associated with non-insulin antidiabetic drugs in the Indian population,"Ambily Sivadas, Soumitra Sahana, Bani Jolly, Rahul C. Bhoyar, Abhinav Jain, Disha Sharma, Mohamed Imran, Vigneshwar Senthivel, Mohit Kumar Divakar, Anushree Mishra, Arpita Mukhopadhyay, Greg Gibson, KM Venkat Narayan, Sridhar Sivasubbu, Vinod Scaria, Anura V. Kurpad",BMJ Open Diabetes Research & Care,2024,"Introduction Genetic variants contribute to differential responses to non-insulin antidiabetic drugs (NIADs), and consequently to variable plasma glucose control. Optimal control of plasma glucose is paramount to minimizing type 2 diabetes-related long-term complications. India’s distinct genetic architecture and its exploding burden of type 2 diabetes warrants a population-specific survey of NIAD-associated pharmacogenetic (PGx) variants. The recent availability of large-scale whole genomes from the Indian population provides a unique opportunity to generate a population-specific map of NIAD-associated PGx variants. Research design and methods We mined 1029 Indian whole genomes for PGx variants, drug–drug interaction (DDI) and drug–drug–gene interactions (DDGI) associated with 44 NIADs. Population-wise allele frequencies were estimated and compared using Fisher’s exact test. Results Overall, we found 76 known and 52 predicted deleterious common PGx variants associated with response to type 2 diabetes therapy among Indians. We report remarkable interethnic differences in the relative cumulative counts of decreased and increased response-associated alleles across NIAD classes. Indians and South Asians showed a significant excess of decreased metformin response-associated alleles compared with other global populations. Network analysis of shared PGx genes predicts high DDI risk during coadministration of NIADs with other metabolic disease drugs. We also predict an increased CYP2C19-mediated DDGI risk for CYP3A4/3A5-metabolized NIADs, saxagliptin, linagliptin and glyburide when coadministered with proton-pump inhibitors (PPIs). Conclusions Indians and South Asians have a distinct PGx profile for antidiabetes drugs, marked by an excess of poor treatment response-associated alleles for various NIAD classes. This suggests the possibility of a population-specific reduced drug response in atleast some NIADs. In addition, our findings provide an actionable resource for accelerating future diabetes PGx studies in Indians and South Asians and reconsidering NIAD dosing guidelines to ensure maximum efficacy and safety in the population.",473c99b7-430f-4619-a8c1-1b3e996a5f1e,17,58,https://pubmed.ncbi.nlm.nih.gov/38471670
(missing DOI),白血病治療における pharmacogenomics,田中庸一,臨床血液,2016,"小児白血病の治療で使用される薬剤は患者間で薬物動態や薬剤反応性に差があり, 治療変更を必要とする患者が存在する. 薬物治療への反応性の違いの要因として, 遺伝要因がある. 6-メルカプト…",199113b9-7b7d-46a2-8105-076ae3d05785,0,0,(missing PubMedId)
(missing DOI),"5èmes JOURNEES INTERNATIONALES DE TOXICOLOGIE Liège, les 17 et 18 octobre 2013 Oral communications Professeur Dr Corinne CHARLIER Service de …",CHUS Tilman,Acta Clinica Belgica,2013,… This study suggests thatMRP4 rs11568658 could be associated with a higher risk to develop neutropenia in transplant patients given GCV. This finding is consistent with previous in …,f4f84b2a-1bff-4ae2-94f3-be24ef226c31,0,0,(missing PubMedId)
10.21428/A2FA6306.98B1AF9A,"Genetic Analysis of a Rare Patient Case with Complex Autoimmune, Neurological, Blood, and Heart Disease Comorbidities.","Yuxi Shen, Christine Von Raesfeld, Pete Kane, Jaime Raijman,  Zhinan Lin, Xiaowei Zhu",Research to the People,2025,(missing abstract),67acf703-a08f-429c-b612-6b537cec5804,0,0,(missing PubMedId)
10.1109/TCBB.2021.3080462,EpiMC: Detecting Epistatic Interactions using Multiple Clusterings.,"Jun Wang, Huiling Zhang, Wei Ren, Maozu Guo, Guoxian Yu",IEEE/ACM Transactions on Computational Biology and Bioinformatics,2021,"Detecting single nucleotide polymorphisms (SNPs) interactions is crucial to identify susceptibility genes associated with complex human diseases. Clustering-based approaches are widely used in epistasis analysis. However, these approaches all only use a single measure to filter out nonsignificant SNP combinations, which may be significant ones from another perspective. We propose a two-stage approach named EpiMC that employs multiple clusterings to obtain more precise candidate sets and more comprehensively detect high-order interactions based on these sets. A matrix factorization based multiple clusterings algorithm is proposed to generate multiple diverse clusterings, which aims to reduce the chance of filtering out potential candidates overlooked by a single clustering and groups associated SNPs together from different clustering perspectives. Then, EpiMC combins both the single-locus effects and interaction effects to select high-quality disease associated SNPs, and uses Jaccard similarity to get candidate sets. Finally, EpiMC uses exhaustive search on the obtained small candidate sets to precisely detect epsitatic interactions. Extensive simulation experiments show that EpiMC has a better performance in detecting high-order interactions than state-of-the-art solutions. EpiMC also detects several significant epistatic interactions associated with breast cancer (BC) and age-related macular degeneration (AMD), which again corroborate the effectiveness of EpiMC.",3b8189c4-054a-4ee6-83f0-f3802b0546b9,12,118,https://pubmed.ncbi.nlm.nih.gov/33989157
10.3390/PH19050733,From Genotype to Functional Risk: A Multi-Omic Approach to Predicting Thiopurine and Methotrexate Co-Therapy-Induced Liver Injury,"Dénes Molnár,  Elizabeth Reznik,  Pálma Porrogi",Pharmaceuticals,2026,"The combination of thiopurine and methotrexate (MTX) is a standard co-therapy regimen for acute lymphoblastic leukemia (ALL). Despite its efficacy, this regimen is constrained by a narrow therapeutic window and considerable inter-individual variability, which heightens the risk of drug-induced liver injury (DILI). MTX-induced metabolic strain further destabilizes cytokine-sensitive thiopurine detoxification pathways during systemic inflammation. Conventional pharmacogenetic (PGx) testing for TPMT and NUDT15 variants is effective in predicting myelosuppression, but often fails to detect hepatotoxicity as an adverse effect, suggesting a clinically significant genotype-phenotype difference. This review examines the molecular determinants of DILI, emphasizing the role of secondary metabolic pathways and transporter dynamics as key modulators of risk. The study describes cytokine-mediated (IL-6, TNF-α) transcriptional suppression of cytochrome P450 enzymes and hepatic transporters (SLCO1B1, ABCC2/4) not merely as secondary modulators, but as the primary determinants of localized, tissue-specific drug exposure through disrupted nuclear receptor signaling (PXR, CAR, HNF4α). This mechanism promotes functional phenoconversion and toxic molecular shunting, leading to increased intrahepatic drug exposure. It synthesizes the current knowledge on the metabolism of thiopurine and MTX, focusing on the genetic and non-genetic factors influencing toxicity and their interactions. The review also critically evaluates the limitations of static PGx-guided dosing. It highlights the need for comprehensive, real-time risk assessment that integrates gene-environment interactions, multi-omics data, and clinical monitoring to improve precision therapy for ALL. This approach combines extended PGx profiling, transcriptomic monitoring, and clinical biomarker assessment to provide a transformative strategy for precision drug delivery.",9b113ce5-d663-480f-ad29-0dcb390c2bb0,1,97,https://pubmed.ncbi.nlm.nih.gov/42198405
10.1016/J.BIOPHA.2016.02.028,ABCB1 variants confer susceptibility to primary open-angle glaucoma and predict individual differences to latanoprost treatment,"Hai Liu, Zhongkun Yang, Yan Li, Wenjia Zhang, Ying-Ting Wang, Xuanchu Duan",Biomedicine & Pharmacotherapy,2016,"Abstract   Objective  We investigated whether ABCB1 variants confer susceptibility to primary open-angle glaucoma and predict individual differences to latanoprost treatment.    Methods  Between May 2013 and May 2015, 129 POAG patients enrolled in the Department of Ophthalmology, the Second People’s Hospital of Yunnan Province were identified as the case group and 121 healthy individuals were included as the control group. Direct DNA sequencing was used to detect four ABCB1 gene polymorphisms, namely, −129T> C (rs3213619), 1236C> T (rs1128503), 2677G > T/A (rs2032582) and 3435C> T (rs1045642). All POAG patients received latanoprost eye drops once daily. The differences in intraocular pressure (IOP) and visual acuity (VA) before and 1 month after latanoprost treatment were compared in different SNPs genotypes.    Results  Statistically significant differences in genotype frequency were found in ABCB1 gene polymorphism 2677G> T/A and 3435C> T between the case group and the control group (both P   C and 1236C> T between the two groups (both P > 0.05). Importantly, ABCB1 gene 3435C> T polymorphism was associated with a remarkably reduced IOP and an improved VA in POAG patients before and after latanoprost eye drops treatment (both P   0.05).    Conclusion  Our results suggest that ABCB1 gene polymorphisms 2677G> T/A and 3435C> T may confer to associated with the susceptibility to POAG. The ABCB1 gene polymorphism 3435C> T may be linked to individual differences in response to latanoprost eye drops treatment in POAG patients.",6d84d468-bf11-435e-9d3f-d0036a34ce25,15,50,https://pubmed.ncbi.nlm.nih.gov/27133047
(missing DOI),Research to the People• Christine,"S Yuxi, C Von Raesfeld, P Kane, J Raijman, Z Lin… - assets.pubpub.org",(missing journal),(missing year),"This study presents a detailed investigation of an undiagnosed patient exhibiting a rare combination of complex diseases, specifically systemic lupus erythematosus (SLE), autoimmune …",9fb31d26-d4a2-41f9-92c5-a39875f14e26,0,0,(missing PubMedId)
(missing DOI),The role of drug transporters in the kidney: lessons from tenofovir,"DM Moss, M Neary, A Owen",Frontiers in pharmacology,2014,"Tenofovir disoproxil fumarate, the prodrug of nucleotide reverse transcriptase inhibitor tenofovir, shows high efficacy and relatively low toxicity in HIV patients. However, long-term …",0815dbc3-f66b-4eb2-9c62-278744fa9c41,0,0,(missing PubMedId)
(missing DOI),Homozygous of MRP4 Gene rs1751034 C Allele Is Related to Increased Risk of Intravenous Immunoglobulin Resistance in Kawasaki Disease,"Y Wang, Y Xu, P Huang, D Che, Z Wang…",Frontiers in …,2021,"Background: Kawasaki disease (KD) is a systemic vasculitis in childhood, which mainly causes damage to coronary arteries, and intravenous immunoglobulin (IVIG) is the initial therapy…",62bbf18e-0713-410c-8afb-942b479431a1,0,0,(missing PubMedId)
(missing DOI),Особенности нарушения толерантности к гипотензивному лечению у пациентов с первичной открытоугольной глаукомой и наследственно отягощенным …,"ИА Булах, АВ Куроедов, АВ Селезнев…",Национальный …,2023,"… сионный анализ показал, что гетерозиготные генотипы rs10306114, rs11568658 и … [С]) rs10306114, rs3753380, rs3766355 и rs11568658 коррелируют с ответом на терапию …",5edfad6c-4524-46b4-b058-38c774516b32,0,0,(missing PubMedId)
